-0.071655, -7394623.586346
-0.071786, -7405724.834953
-0.071917, -7416824.345501
-0.072047, -7427922.114812
-0.072178, -7439018.139703
-0.072309, -7450112.416980
-0.072441, -7461204.943444
-0.072572, -7472295.715890
-0.072703, -7483384.731103
-0.072834, -7494471.985865
-0.072966, -7505557.476946
-0.073097, -7516641.201112
-0.073229, -7527723.155122
-0.073360, -7538803.335727
-0.073492, -7549881.739670
-0.073624, -7560958.363688
-0.073755, -7572033.204511
-0.073887, -7583106.258861
-0.074019, -7594177.523452
-0.074151, -7605246.994993
-0.074284, -7616314.670184
-0.074416, -7627380.545717
-0.074548, -7638444.618279
-0.074680, -7649506.884548
-0.074813, -7660567.341195
-0.074945, -7671625.984884
-0.075078, -7682682.812271
-0.075211, -7693737.820005
-0.075343, -7704791.004728
-0.075476, -7715842.363073
-0.075609, -7726891.891668
-0.075742, -7737939.587130
-0.075875, -7748985.446072
-0.076008, -7760029.465099
-0.076141, -7771071.640806
-0.076275, -7782111.969782
-0.076408, -7793150.448609
-0.076541, -7804187.073861
-0.076675, -7815221.842104
-0.076809, -7826254.749897
-0.076942, -7837285.793791
-0.077076, -7848314.970328
-0.077210, -7859342.276045
-0.077344, -7870367.707471
-0.077478, -7881391.261124
-0.077612, -7892412.933517
-0.077746, -7903432.721156
-0.077880, -7914450.620538
-0.078014, -7925466.628151
-0.078149, -7936480.740478
-0.078283, -7947492.953991
-0.078418, -7958503.265157
-0.078552, -7969511.670433
-0.078687, -7980518.166271
-0.078822, -7991522.749111
-0.078956, -8002525.415388
-0.079091, -8013526.161529
-0.079226, -8024524.983952
-0.079361, -8035521.879068
-0.079497, -8046516.843278
-0.079632, -8057509.872978
-0.079767, -8068500.964554
-0.079902, -8079490.114384
-0.080038, -8090477.318838
-0.080173, -8101462.574280
-0.080309, -8112445.877063
-0.080445, -8123427.223533
-0.080581, -8134406.610028
-0.080716, -8145384.032878
-0.080852, -8156359.488405
-0.080988, -8167332.972921
-0.081124, -8178304.482733
-0.081261, -8189274.014138
-0.081397, -8200241.563423
-0.081533, -8211207.126870
-0.081670, -8222170.700751
-0.081806, -8233132.281329
-0.081943, -8244091.864861
-0.082079, -8255049.447593
-0.082216, -8266005.025764
-0.082353, -8276958.595606
-0.082490, -8287910.153340
-0.082627, -8298859.695179
-0.082764, -8309807.217329
-0.082901, -8320752.715988
-0.083038, -8331696.187342
-0.083175, -8342637.627572
-0.083313, -8353577.032850
-0.083450, -8364514.399338
-0.083588, -8375449.723190
-0.083725, -8386383.000552
-0.083863, -8397314.227561
-0.084001, -8408243.400345
-0.084139, -8419170.515025
-0.084277, -8430095.567712
-0.084415, -8441018.554507
-0.084553, -8451939.471506
-0.084691, -8462858.314792
-0.084829, -8473775.080442
-0.084968, -8484689.764525
-0.085106, -8495602.363098
-0.085245, -8506512.872212
-0.085383, -8517421.287908
-0.085522, -8528327.606218
-0.085661, -8539231.823167
-0.085800, -8550133.934768
-0.085938, -8561033.937027
-0.086077, -8571931.825942
-0.086217, -8582827.597500
-0.086356, -8593721.247681
-0.086495, -8604612.772454
-0.086634, -8615502.167780
-0.086774, -8626389.429612
-0.086913, -8637274.553893
-0.087053, -8648157.536555
-0.087193, -8659038.373525
-0.087332, -8669917.060718
-0.087472, -8680793.594041
-0.087612, -8691667.969391
-0.087752, -8702540.182656
-0.087892, -8713410.229716
-0.088032, -8724278.106441
-0.088173, -8735143.808692
-0.088313, -8746007.332319
-0.088454, -8756868.673166
-0.088594, -8767727.827065
-0.088735, -8778584.789840
-0.088875, -8789439.557306
-0.089016, -8800292.125267
-0.089157, -8811142.489520
-0.089298, -8821990.645850
-0.089439, -8832836.590034
-0.089580, -8843680.317840
-0.089721, -8854521.825025
-0.089863, -8865361.107339
-0.090004, -8876198.160521
-0.090145, -8887032.980299
-0.090287, -8897865.562395
-0.090429, -8908695.902518
-0.090570, -8919523.996369
-0.090712, -8930349.839640
-0.090854, -8941173.428012
-0.090996, -8951994.757157
-0.091138, -8962813.822738
-0.091280, -8973630.620408
-0.091422, -8984445.145809
-0.091565, -8995257.394575
-0.091707, -9006067.362329
-0.091850, -9016875.044685
-0.091992, -9027680.437247
-0.092135, -9038483.535609
-0.092278, -9049284.335356
-0.092420, -9060082.832062
-0.092563, -9070879.021292
-0.092706, -9081672.898600
-0.092849, -9092464.459531
-0.092993, -9103253.699620
-0.093136, -9114040.614393
-0.093279, -9124825.199363
-0.093423, -9135607.450037
-0.093566, -9146387.361908
-0.093710, -9157164.930462
-0.093853, -9167940.151173
-0.093997, -9178713.019506
-0.094141, -9189483.530916
-0.094285, -9200251.680848
-0.094429, -9211017.464735
-0.094573, -9221780.878002
-0.094718, -9232541.916062
-0.094862, -9243300.574319
-0.095006, -9254056.848168
-0.095151, -9264810.732990
-0.095295, -9275562.224159
-0.095440, -9286311.317037
